regime,regime_label,family,seed,estimator,n_particles,k,curvature_proxy,c3,c4,g2,gamma6,kappa,g3_estem,selector_branch,fallback_reason,density_bias,density_variance,density_mse,mse_ratio_vs_mle,raw_mle_mse,raw_pmm2_mse,raw_pmm3_mse,note
mild_curved_gamma,Mild curved gamma,gamma_mild,23,k_Ensemble,900,16,0.35,2.406123399734497,8.519033432006836,0.44962340388290045,251.53631591796875,42.230716705322266,0.7828478813171387,PMM2,PMM2_valid_asymmetric_spacing_regime,0.1268379268542043,0.11932364682801995,0.13527892468688352,0.959565431103308,0.1409793645143509,0.08426696807146072,0.1409793645143509,moderate asymmetric misspecification
mild_curved_gamma,Mild curved gamma,gamma_mild,23,MLE_Exp,900,16,0.35,2.406123399734497,8.519033432006836,0.44962340388290045,251.53631591796875,42.230716705322266,0.7828478813171387,PMM2,PMM2_valid_asymmetric_spacing_regime,0.10378676619794634,0.13035250109934626,0.14097935782484083,0.9999999525497218,0.1409793645143509,0.08426696807146072,0.1409793645143509,moderate asymmetric misspecification
mild_curved_gamma,Mild curved gamma,gamma_mild,23,PMM2/MLE,900,16,0.35,2.406123399734497,8.519033432006836,0.44962340388290045,251.53631591796875,42.230716705322266,0.7828478813171387,PMM2,PMM2_valid_asymmetric_spacing_regime,0.08123050404919518,0.07775496625699521,0.0842669666381293,0.5977255389709989,0.1409793645143509,0.08426696807146072,0.1409793645143509,moderate asymmetric misspecification
mild_curved_gamma,Mild curved gamma,gamma_mild,31,Plugin_Estimator,900,16,0.35,2.3272595405578613,7.7153120040893555,0.4425153853177505,196.53030395507812,38.25045394897461,0.7811288833618164,PMM2,PMM2_valid_asymmetric_spacing_regime,0.09285655015944462,0.1222166763143198,0.13070321891481734,0.999999947843427,0.13070322573184967,0.07526823878288269,0.13070322573184967,moderate asymmetric misspecification
mild_curved_gamma,Mild curved gamma,gamma_mild,31,k_Ensemble,900,16,0.35,2.3272595405578613,7.7153120040893555,0.4425153853177505,196.53030395507812,38.25045394897461,0.7811288833618164,PMM2,PMM2_valid_asymmetric_spacing_regime,0.12192927675846156,0.11286970997151502,0.1276110477134993,0.9763419915534887,0.13070322573184967,0.07526823878288269,0.13070322573184967,moderate asymmetric misspecification
mild_curved_gamma,Mild curved gamma,gamma_mild,31,MLE_Exp,900,16,0.35,2.3272595405578613,7.7153120040893555,0.4425153853177505,196.53030395507812,38.25045394897461,0.7811288833618164,PMM2,PMM2_valid_asymmetric_spacing_regime,0.0928565506471528,0.12221667681460033,0.13070321950511582,0.9999999523597538,0.13070322573184967,0.07526823878288269,0.13070322573184967,moderate asymmetric misspecification
mild_curved_gamma,Mild curved gamma,gamma_mild,31,PMM2/MLE,900,16,0.35,2.3272595405578613,7.7153120040893555,0.4425153853177505,196.53030395507812,38.25045394897461,0.7811288833618164,PMM2,PMM2_valid_asymmetric_spacing_regime,0.06959299789534674,0.07050339197354806,0.07526824022741696,0.5758713283927441,0.13070322573184967,0.07526823878288269,0.13070322573184967,moderate asymmetric misspecification
mild_curved_gamma,Mild curved gamma,gamma_mild,43,Plugin_Estimator,900,16,0.35,2.3485634326934814,7.49611759185791,0.4191573404572978,148.88230895996094,32.66168212890625,0.7472795248031616,MLE_fallback,flat_Exp1_MLE_is_reference,0.10725186696938896,0.14799836527903212,0.15933688561936385,1.0000000362121435,0.1593368798494339,0.09055499732494354,0.1593368798494339,moderate asymmetric misspecification
mild_curved_gamma,Mild curved gamma,gamma_mild,43,k_Ensemble,900,16,0.35,2.3485634326934814,7.49611759185791,0.4191573404572978,148.88230895996094,32.66168212890625,0.7472795248031616,MLE_fallback,flat_Exp1_MLE_is_reference,0.1235646488633327,0.12750754802737146,0.14263409542272643,0.895173142322789,0.1593368798494339,0.09055499732494354,0.1593368798494339,moderate asymmetric misspecification
mild_curved_gamma,Mild curved gamma,gamma_mild,43,MLE_Exp,900,16,0.35,2.3485634326934814,7.49611759185791,0.4191573404572978,148.88230895996094,32.66168212890625,0.7472795248031616,MLE_fallback,flat_Exp1_MLE_is_reference,0.10725186447302501,0.14799835618049187,0.1593368759954537,0.9999999758123782,0.1593368798494339,0.09055499732494354,0.1593368798494339,moderate asymmetric misspecification
