benchmark,benchmark_label,seed,estimator,n_particles,k,tau,w2_sq_proxy,kl_pairwise,max_slack,component_loss,missing_fraction,wallclock_sec,selector_branch,c3,c4,protocol
robotics_proxy,Robotics corridor proxy,17,k_Ensemble,220,12,0.85,0.0029602960820052033,0.003958968350351793,0.0,0,0.0,0.0027894580271095037,not_applicable,6.069833278656006,61.569175720214844,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,17,MLE_Exp,220,12,0.85,0.0029840915605622094,0.004829423357460595,0.0,0,0.0,0.0028831250383518636,not_applicable,6.069833278656006,61.569175720214844,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,17,PMM2/MLE,220,12,0.85,0.0029397192598033073,0.00903993412130455,0.0,0,0.0,0.0030854580109007657,PMM2,6.069833278656006,61.569175720214844,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,23,Plugin_Estimator,220,12,0.85,0.0030491684136876663,0.003728735980156952,0.0,0,0.0,0.0028070409898646176,not_applicable,6.313549041748047,95.8606185913086,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,23,k_Ensemble,220,12,0.85,0.0030541719825614177,0.003404905833477059,0.0,0,0.0,0.0028910000110045075,not_applicable,6.313549041748047,95.8606185913086,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,23,MLE_Exp,220,12,0.85,0.0030491684136876663,0.003728735980156952,0.0,0,0.0,0.0028360410360619426,not_applicable,6.313549041748047,95.8606185913086,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,23,PMM2/MLE,220,12,0.85,0.0030394790831267805,0.007545993480184067,0.0,0,0.0,0.0031057079904712737,PMM2,6.313549041748047,95.8606185913086,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,31,Plugin_Estimator,220,12,0.85,0.003470560247813868,0.007568489475540695,0.0,0,0.0,0.002840499975718558,not_applicable,5.982899188995361,59.7588996887207,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,31,k_Ensemble,220,12,0.85,0.003416680541638848,0.005184056661394081,0.0,0,0.0,0.0028540000203065574,not_applicable,5.982899188995361,59.7588996887207,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,31,MLE_Exp,220,12,0.85,0.003470560247813868,0.007568489475540695,0.0,0,0.0,0.0027988330111838877,not_applicable,5.982899188995361,59.7588996887207,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,31,PMM2/MLE,220,12,0.85,0.0034022487392540027,0.009497865247131226,0.0,0,0.0,0.0030960830044932663,PMM2,5.982899188995361,59.7588996887207,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,43,Plugin_Estimator,220,12,0.85,0.002230483630974354,0.007051157679036849,0.0,0,0.0,0.0028163749957457185,not_applicable,4.526484489440918,35.7664794921875,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,43,k_Ensemble,220,12,0.85,0.0022270909606368957,0.004725260809104959,0.0,0,0.0,0.0027496250113472342,not_applicable,4.526484489440918,35.7664794921875,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,43,MLE_Exp,220,12,0.85,0.002230483630974354,0.007051157679036849,0.0,0,0.0,0.002848583972081542,not_applicable,4.526484489440918,35.7664794921875,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,43,PMM2/MLE,220,12,0.85,0.002173425572932349,0.012445328802861632,0.0,0,0.0,0.0030746249831281602,PMM2,4.526484489440918,35.7664794921875,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,11,Plugin_Estimator,340,12,0.9,0.002470209066885641,0.0135520744912131,0.0,0,0.0,0.39117145899217576,not_applicable,5.988340854644775,52.1256103515625,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,11,k_Ensemble,340,12,0.9,0.0024732320221643655,0.015395837144219984,0.0,0,0.0,0.04693545796908438,not_applicable,5.988340854644775,52.1256103515625,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,11,MLE_Exp,340,12,0.9,0.002470209066885641,0.0135520744912131,0.0,0,0.0,0.03504450002219528,not_applicable,5.988340854644775,52.1256103515625,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,11,PMM2/MLE,340,12,0.9,0.002447323845581742,0.036796514021506965,0.0,0,0.0,0.07534974999725819,PMM2,5.988340854644775,52.1256103515625,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,17,Plugin_Estimator,340,12,0.9,0.0025073723754128092,0.03335891541734758,0.0,0,0.0,0.008143500017467886,not_applicable,4.9455413818359375,30.19855499267578,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,17,k_Ensemble,340,12,0.9,0.0025550290196361828,0.04273728454779879,0.0,0,0.0,0.007989000005181879,not_applicable,4.9455413818359375,30.19855499267578,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,17,MLE_Exp,340,12,0.9,0.0025073723754128092,0.03335891541734758,0.0,0,0.0,0.007908667030278593,not_applicable,4.9455413818359375,30.19855499267578,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,17,PMM2/MLE,340,12,0.9,0.002484232065814201,0.10537097987158753,0.0,0,0.0,0.008290208003018051,PMM2,4.9455413818359375,30.19855499267578,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,23,Plugin_Estimator,340,12,0.9,0.0026700199510109076,0.029490188195484632,0.0,0,0.0,0.007911457971204072,not_applicable,6.6118388175964355,69.4034194946289,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,23,k_Ensemble,340,12,0.9,0.0026459130224922565,0.024842853420711197,0.0,0,0.0,0.007960834016557783,not_applicable,6.6118388175964355,69.4034194946289,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,23,MLE_Exp,340,12,0.9,0.0026700199510109076,0.029490188195484632,0.0,0,0.0,0.007859208970330656,not_applicable,6.6118388175964355,69.4034194946289,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,23,PMM2/MLE,340,12,0.9,0.0025744315369533328,0.02541586732243257,0.0,0,0.0,0.008217666996642947,PMM2,6.6118388175964355,69.4034194946289,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,31,Plugin_Estimator,340,12,0.9,0.0026858253559779374,0.03335991736692755,0.0,0,0.0,0.007849957968574017,not_applicable,5.240747451782227,35.758453369140625,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,31,k_Ensemble,340,12,0.9,0.002690440867412734,0.02827867584158087,0.0,0,0.0,0.007874250004533678,not_applicable,5.240747451782227,35.758453369140625,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,31,MLE_Exp,340,12,0.9,0.0026858253559779374,0.03335991736692755,0.0,0,0.0,0.00784929102519527,not_applicable,5.240747451782227,35.758453369140625,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,31,PMM2/MLE,340,12,0.9,0.002612799078822745,0.02086832577713865,0.0,0,0.0,0.008151542046107352,PMM2,5.240747451782227,35.758453369140625,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,43,Plugin_Estimator,340,12,0.9,0.002185339232630429,0.03555227291765929,0.0,0,0.0,0.007936000009067357,not_applicable,4.879185199737549,31.18246078491211,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,43,k_Ensemble,340,12,0.9,0.002195814543764876,0.05275826883539143,0.0,0,0.0,0.007884666963946074,not_applicable,4.879185199737549,31.18246078491211,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,43,MLE_Exp,340,12,0.9,0.002185339232630429,0.03555227291765929,0.0,0,0.0,0.007929207989946008,not_applicable,4.879185199737549,31.18246078491211,component_sweep_resampling_proxy
disconnected_disks,Disconnected disks,43,PMM2/MLE,340,12,0.9,0.0020971762768927796,0.01501818239952302,0.0,0,0.0,0.008149916946422309,PMM2,4.879185199737549,31.18246078491211,component_sweep_resampling_proxy
seven_lobes,Seven lobes,11,Plugin_Estimator,340,12,0.95,0.0025122460904517213,0.054111942297392475,0.0,0,0.0,0.00807583297137171,not_applicable,6.123892784118652,49.568328857421875,component_sweep_resampling_proxy
seven_lobes,Seven lobes,11,k_Ensemble,340,12,0.95,0.002489536063560195,0.035823408143167326,0.0,0,0.0,0.007974916021339595,not_applicable,6.123892784118652,49.568328857421875,component_sweep_resampling_proxy
seven_lobes,Seven lobes,11,MLE_Exp,340,12,0.95,0.0025122460904517213,0.054111942297392475,0.0,0,0.0,0.008042541972827166,not_applicable,6.123892784118652,49.568328857421875,component_sweep_resampling_proxy
seven_lobes,Seven lobes,11,PMM2/MLE,340,12,0.95,0.0021973814340609135,0.00990900488108349,0.0,0,0.0,0.008228791994042695,PMM2,6.123892784118652,49.568328857421875,component_sweep_resampling_proxy
seven_lobes,Seven lobes,17,Plugin_Estimator,340,12,0.95,0.0023052059907827534,0.03756060371820395,0.0,0,0.0,0.008048542018514127,not_applicable,5.412818908691406,42.085662841796875,component_sweep_resampling_proxy
seven_lobes,Seven lobes,17,k_Ensemble,340,12,0.95,0.0023916524697868763,0.03381790220486841,0.0,0,0.0,0.007932625012472272,not_applicable,5.412818908691406,42.085662841796875,component_sweep_resampling_proxy
seven_lobes,Seven lobes,17,MLE_Exp,340,12,0.95,0.0023052059907827534,0.03756060371820395,0.0,0,0.0,0.00800804200116545,not_applicable,5.412818908691406,42.085662841796875,component_sweep_resampling_proxy
seven_lobes,Seven lobes,17,PMM2/MLE,340,12,0.95,0.0021916107802689407,0.015671588059511583,0.0,0,0.0,0.008149457979016006,PMM2,5.412818908691406,42.085662841796875,component_sweep_resampling_proxy
seven_lobes,Seven lobes,23,Plugin_Estimator,340,12,0.95,0.0023622870210760795,0.013122907090328779,0.0,0,0.0,0.007991499966010451,not_applicable,6.179598808288574,54.79313278198242,component_sweep_resampling_proxy
seven_lobes,Seven lobes,23,k_Ensemble,340,12,0.95,0.0024180391848004157,0.01736742552953606,0.0,0,0.0,0.008106791996397078,not_applicable,6.179598808288574,54.79313278198242,component_sweep_resampling_proxy
seven_lobes,Seven lobes,23,MLE_Exp,340,12,0.95,0.0023622870210760795,0.013122907090328779,0.0,0,0.0,0.008002125017810613,not_applicable,6.179598808288574,54.79313278198242,component_sweep_resampling_proxy
seven_lobes,Seven lobes,23,PMM2/MLE,340,12,0.95,0.002182310745507043,0.006637162670297875,0.0,0,0.0,0.008304707997012883,PMM2,6.179598808288574,54.79313278198242,component_sweep_resampling_proxy
seven_lobes,Seven lobes,31,Plugin_Estimator,340,12,0.95,0.0033960832643070067,0.3037990277815602,0.0,0,0.0,0.007988625031430274,not_applicable,19.28146743774414,380.1812744140625,component_sweep_resampling_proxy
seven_lobes,Seven lobes,31,k_Ensemble,340,12,0.95,0.002684800913950162,0.04063762655257372,0.0,0,0.0,0.00797329202760011,not_applicable,19.28146743774414,380.1812744140625,component_sweep_resampling_proxy
seven_lobes,Seven lobes,31,MLE_Exp,340,12,0.95,0.0033960832643070067,0.3037990277815602,0.0,0,0.0,0.00791908404789865,not_applicable,19.28146743774414,380.1812744140625,component_sweep_resampling_proxy
seven_lobes,Seven lobes,31,PMM2/MLE,340,12,0.95,0.0025172797294043064,0.008971951772053443,0.0,0,0.0,0.008240624971222132,PMM2,19.28146743774414,380.1812744140625,component_sweep_resampling_proxy
seven_lobes,Seven lobes,43,Plugin_Estimator,340,12,0.95,0.0024776579667612868,0.04645247976206366,0.0,0,0.0,0.007972999999765307,not_applicable,5.676549434661865,46.2581787109375,component_sweep_resampling_proxy
seven_lobes,Seven lobes,43,k_Ensemble,340,12,0.95,0.0026131802686262034,0.04452447673108395,0.0,0,0.0,0.008350541989784688,not_applicable,5.676549434661865,46.2581787109375,component_sweep_resampling_proxy
seven_lobes,Seven lobes,43,MLE_Exp,340,12,0.95,0.0024776579667612868,0.04645247976206366,0.0,0,0.0,0.007884750026278198,not_applicable,5.676549434661865,46.2581787109375,component_sweep_resampling_proxy
seven_lobes,Seven lobes,43,PMM2/MLE,340,12,0.95,0.0023235873533977536,0.014613620763440707,0.0,0,0.0,0.008380624989513308,PMM2,5.676549434661865,46.2581787109375,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,11,Plugin_Estimator,340,12,0.85,0.0017733409627529583,0.005921957569466459,0.0,0,0.0,0.008063958026468754,not_applicable,6.150136947631836,64.39556121826172,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,11,k_Ensemble,340,12,0.85,0.00177173244238206,0.005776052492336255,0.0,0,0.0,0.008306375006213784,not_applicable,6.150136947631836,64.39556121826172,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,11,MLE_Exp,340,12,0.85,0.0017733409627529583,0.005921957569466459,0.0,0,0.0,0.008049125026445836,not_applicable,6.150136947631836,64.39556121826172,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,11,PMM2/MLE,340,12,0.85,0.0017463422588192088,0.010878464242243391,0.0,0,0.0,0.00833758304361254,PMM2,6.150136947631836,64.39556121826172,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,17,Plugin_Estimator,340,12,0.85,0.0017310563523554325,0.004906035496501818,0.0,0,0.0,0.007923541008494794,not_applicable,5.695739269256592,60.709083557128906,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,17,k_Ensemble,340,12,0.85,0.0017230185363101603,0.004344915541478077,0.0,0,0.0,0.007958499947562814,not_applicable,5.695739269256592,60.709083557128906,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,17,MLE_Exp,340,12,0.85,0.0017310563523554325,0.004906035496501818,0.0,0,0.0,0.007985834032297134,not_applicable,5.695739269256592,60.709083557128906,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,17,PMM2/MLE,340,12,0.85,0.001706848616465794,0.009468556687311589,0.0,0,0.0,0.008525208046194166,PMM2,5.695739269256592,60.709083557128906,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,23,Plugin_Estimator,340,12,0.85,0.001165130701896049,0.0044784319507499264,0.0,0,0.0,0.007966083008795977,not_applicable,2.7935516834259033,13.48695182800293,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,23,k_Ensemble,340,12,0.85,0.0011662007349935476,0.003832043901513351,0.0,0,0.0,0.007981874980032444,not_applicable,2.7935516834259033,13.48695182800293,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,23,MLE_Exp,340,12,0.85,0.001165130701896049,0.0044784319507499264,0.0,0,0.0,0.007855875010136515,not_applicable,2.7935516834259033,13.48695182800293,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,23,PMM2/MLE,340,12,0.85,1.1383656881981348,4.155627740332077,0.0,1,0.75,0.008035750011913478,PMM2,2.7935516834259033,13.48695182800293,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,31,Plugin_Estimator,340,12,0.85,0.0012836894502553662,0.004200150636824673,0.0,0,0.0,0.007892583031207323,not_applicable,3.3419830799102783,17.382713317871094,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,31,k_Ensemble,340,12,0.85,0.0012678461519921307,0.0061404742272450075,0.0,0,0.0,0.007920917007140815,not_applicable,3.3419830799102783,17.382713317871094,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,31,MLE_Exp,340,12,0.85,0.0012836894502553662,0.004200150636824673,0.0,0,0.0,0.007993209001142532,not_applicable,3.3419830799102783,17.382713317871094,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,31,PMM2/MLE,340,12,0.85,0.0015411695357714162,0.08069671312758249,0.0,0,0.0,0.008171875029802322,PMM2,3.3419830799102783,17.382713317871094,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,43,Plugin_Estimator,340,12,0.85,0.0016338063682216474,0.007362057728296567,0.0,0,0.0,0.00787233398295939,not_applicable,4.054345607757568,26.92222023010254,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,43,k_Ensemble,340,12,0.85,0.0016113885729636668,0.004516815354151595,0.0,0,0.0,0.007951666018925607,not_applicable,4.054345607757568,26.92222023010254,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,43,MLE_Exp,340,12,0.85,0.0016338063682216474,0.007362057728296567,0.0,0,0.0,0.00784708303399384,not_applicable,4.054345607757568,26.92222023010254,component_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,43,PMM2/MLE,340,12,0.85,0.0015942076695782514,0.021186978718816394,0.0,0,0.0,0.008331833989359438,PMM2,4.054345607757568,26.92222023010254,component_sweep_resampling_proxy
